Hamdog	ingredient	Patty
Tekwan	ingredient	Rice vermicelli
Tekwan	ingredient	Mushroom
Tekwan	ingredient	Pachyrhizus erosus
Tekwan	ingredient	Celery
Tekwan	ingredient	Scallion
Tekwan	ingredient	Shallot
Mie celor	ingredient	Noodle
Mie celor	ingredient	Coconut milk
Mie celor	ingredient	Mung bean#Bean sprouts
Mie celor	ingredient	Celery
Mie celor	ingredient	Scallion
Mie celor	ingredient	Shallot
Coconut chutney	ingredient	Coconut
Coconut chutney	ingredient	Shallot
Coconut chutney	ingredient	Tamarind
Coconut chutney	ingredient	Ginger
Coconut chutney	ingredient	Chilly
Coconut chutney	ingredient	Curry Tree
Khauk swè thoke	ingredient	Peanut oil
Khauk swè thoke	ingredient	Fish sauce
Khauk swè thoke	ingredient	Lime (fruit)
Mont Di	ingredient	Daggertooth pike conger
Mont Di	ingredient	Ngapi
Mont Di	ingredient	Cymbopogon
Htamanè	ingredient	Glutinous rice
Htamin jin	ingredient	Tomato
Mie aceh	ingredient	Noodle
Mie aceh	ingredient	Shallot
Donkey Burger	ingredient	Donkey
Donkey Burger	ingredient	Bread
Montreal-style smoked meat	ingredient	Smoked meat
Montreal-style smoked meat	ingredient	Mustard (condiment)
Montreal-style smoked meat	ingredient	Rye bread
Bacon jam	ingredient	Bacon
Jucy Lucy	ingredient	Hamburger
Jucy Lucy	ingredient	Cheese
Bikaneri Bhujia	ingredient	Gram flour
Pachi Pulusu	ingredient	Tamarind
Pachi Pulusu	ingredient	Onion
Aloo paratha	ingredient	Potato
Aloo paratha	ingredient	Atta flour
Aloo paratha	ingredient	Maida flour
Lofenalac	ingredient	Casein
Chakodi	ingredient	Flour
Asinan	ingredient	Vegetable
Asinan	ingredient	Fruit
Konro	ingredient	Rib
Konro	ingredient	Coriander
Konro	ingredient	Pangium edule
Serranito	ingredient	Jamón serrano
Serranito	ingredient	Tomato
Stuffed chine	ingredient	Parsley
Maja blanca	ingredient	Coconut milk
Maja blanca	ingredient	Corn starch
Arisa Pitha	ingredient	Rice
Arisa Pitha	ingredient	Sugar
Arisa Pitha	ingredient	Cinnamon
Empal gentong	ingredient	Beef
Empal gentong	ingredient	Offal
Nasi tim	ingredient	Rice
Sarburma	ingredient	Lamb
Sarburma	ingredient	Dough
Bacon roll	ingredient	Bacon
