JORY NASH	INSTRUMENT	VOCALS
JORY NASH	INSTRUMENT	GUITAR
VEDRAN SMAILOVIć	INSTRUMENT	VIOLA
VEDRAN SMAILOVIć	INSTRUMENT	VIOLIN
VEDRAN SMAILOVIć	INSTRUMENT	VIOLONCELLO
JUST BLAZE	INSTRUMENT	DRUM KIT
JUST BLAZE	INSTRUMENT	MUSICAL KEYBOARD
JUST BLAZE	INSTRUMENT	TURNTABLISM
JUST BLAZE	INSTRUMENT	SAMPLER
JUST BLAZE	INSTRUMENT	DRUM MACHINE
KATHERINE JENKINS	INSTRUMENT	VOICE
RANDY EDELMAN	INSTRUMENT	PIANO
ANDY SCOTT-LEE	INSTRUMENT	SINGING
PATRICK MORAN	INSTRUMENT	FIDDLE
SABRINA SALERNO	INSTRUMENT	SINGING
ERICK MORILLO	INSTRUMENT	PHONOGRAPH
ERICK MORILLO	INSTRUMENT	SAMPLER
SANDER KLEINENBERG	INSTRUMENT	DVJ1000
SANDER KLEINENBERG	INSTRUMENT	SYNTHESIZERS
PICCOLO CORO DELL'ANTONIANO	INSTRUMENT	VOCAL
DOMINICK FERNOW	INSTRUMENT	AMPLIFIER
DOMINICK FERNOW	INSTRUMENT	MICROPHONE
DOMINICK FERNOW	INSTRUMENT	DRUM KIT
DOMINICK FERNOW	INSTRUMENT	SINGING
DOMINICK FERNOW	INSTRUMENT	SYNTHESIZER
JASON PIERCE	INSTRUMENT	VOCALS, GUITAR, BASS, PIANO, KEYBOARDS, PERCUSSION, BANJO, DULCIMER, AUTOHARP, HARMONICA
STEPHEN BRADLEY	INSTRUMENT	TRUMPET
STEPHEN BRADLEY	INSTRUMENT	ELECTRONIC KEYBOARD
STEPHEN BRADLEY	INSTRUMENT	VOCALS
RICH HARRISON	INSTRUMENT	PERCUSSION
RICH HARRISON	INSTRUMENT	PIANO
RICH HARRISON	INSTRUMENT	TRUMPET
LIU TIANHUA	INSTRUMENT	ERHU
LIU TIANHUA	INSTRUMENT	PIPA
TIM HODGKINSON	INSTRUMENT	SAXOPHONE, CLARINET,
TIM HODGKINSON	INSTRUMENT	KEYBOARDS, LAP STEEL GUITAR,
TIM HODGKINSON	INSTRUMENT	MUSICAL INSTRUMENT DIGITAL INTERFACE
BOB KULICK	INSTRUMENT	GUITAR
BOB KULICK	INSTRUMENT	BASS GUITAR
TAZ BENTLEY	INSTRUMENT	DRUM KIT
BREE SHARP	INSTRUMENT	SINGING
BREE SHARP	INSTRUMENT	GUITAR
JUDEE SILL	INSTRUMENT	VOCALS
JUDEE SILL	INSTRUMENT	GUITAR
JUDEE SILL	INSTRUMENT	PIANO
JUDEE SILL	INSTRUMENT	ORGAN
JUDEE SILL	INSTRUMENT	BASS GUITAR
FRENCHIE DAVIS	INSTRUMENT	SINGING
FRENCHIE DAVIS	INSTRUMENT	GUITAR
FRENCHIE DAVIS	INSTRUMENT	PIANO
PATRICK CARNEY	INSTRUMENT	DRUM KIT
PATRICK CARNEY	INSTRUMENT	GUITAR
PATRICK CARNEY	INSTRUMENT	BASS GUITAR
PATRICK CARNEY	INSTRUMENT	KEYBOARD INSTRUMENT
RICK SAVAGE	INSTRUMENT	BASS, VOCALS, KEYBOARDS
DENNIS BROWN	INSTRUMENT	HUMAN VOICE
DENNIS BROWN	INSTRUMENT	GUITAR
ANOUSHIRAVAN ROHANI	INSTRUMENT	PIANO
ETHEL STARK	INSTRUMENT	VIOLIN
CHARLES LLOYD	INSTRUMENT	TENOR SAXOPHONE
M. NASIR	INSTRUMENT	SINGING
PEPE ROMERO	INSTRUMENT	GUITAR
KUDSI ERGUNER	INSTRUMENT	NEY
SOUTHSIDE JOHNNY	INSTRUMENT	VOCALS, GUITAR, HARMONICA, PIANO
JESSE COOK	INSTRUMENT	ACOUSTIC GUITAR
JESPER STRöMBLAD	INSTRUMENT	GUITAR, DRUMS, KEYBOARDS, BASS, HAMMOND ORGAN
BIG JACK JOHNSON	INSTRUMENT	GUITAR, MANDOLIN, BASS, VOCALS
TROY VAN LEEUWEN	INSTRUMENT	VOCALS, GUITAR, KEYBOARDS, PIANO, HARP, LAP STEEL GUITAR, BASS GUITAR, PERCUSSION, DRUMS, VIOLIN, BANJO, CELLO, VIBRAPHONE
AARON STAINTHORPE	INSTRUMENT	VOCALS
DANIEL BALAVOINE	INSTRUMENT	ACOUSTIC GUITAR
DANIEL BALAVOINE	INSTRUMENT	PIANO
DANIEL BALAVOINE	INSTRUMENT	SYNTHESIZER
DANIEL BALAVOINE	INSTRUMENT	FAIRLIGHT CMI
BENJAMIN CARL UNSELD	INSTRUMENT	VOCALS
LITTLE MILTON	INSTRUMENT	GUITAR
LITTLE MILTON	INSTRUMENT	HUMAN VOICE
ADAM GOREN	INSTRUMENT	GUITAR
ADAM GOREN	INSTRUMENT	MUSIC SEQUENCER
ADAM GOREN	INSTRUMENT	VOCALS
JON NöDTVEIDT	INSTRUMENT	SINGING
JON NöDTVEIDT	INSTRUMENT	ELECTRIC GUITAR
JON NöDTVEIDT	INSTRUMENT	KEYBOARD INSTRUMENT
JON NöDTVEIDT	INSTRUMENT	PROGRAMMING
JON NöDTVEIDT	INSTRUMENT	DRUM KIT
T. BRINDA	INSTRUMENT	VOCALS
T. BRINDA	INSTRUMENT	SARASWATI VEENA
DAVID VINCENT	INSTRUMENT	VOCALS, BASS, KEYBOARDS, GUITAR, PROGRAMMING
JEFF HOLDSWORTH	INSTRUMENT	VOCALS
JEFF HOLDSWORTH	INSTRUMENT	GUITAR
WEDNESDAY 13	INSTRUMENT	VOCALS
WEDNESDAY 13	INSTRUMENT	GUITAR
WEDNESDAY 13	INSTRUMENT	BASS GUITAR
WEDNESDAY 13	INSTRUMENT	KEYBOARDS
MATT SWEENEY	INSTRUMENT	GUITAR
MATT SWEENEY	INSTRUMENT	BASS GUITAR
MARK CHAUSSEE	INSTRUMENT	GUITAR
ERIC MOO	INSTRUMENT	GUITAR
TRACY GRAMMER	INSTRUMENT	VIOLIN
TRACY GRAMMER	INSTRUMENT	GUITAR
TRACY GRAMMER	INSTRUMENT	MANDOLIN
TRACY GRAMMER	INSTRUMENT	VOCALS
JEREMY WARD	INSTRUMENT	VARIOUS EFFECTS EQUIPMENT,
JEREMY WARD	INSTRUMENT	GUITAR
JEREMY WARD	INSTRUMENT	VOCALS
DAVE DREIWITZ	INSTRUMENT	BASS GUITAR, UPRIGHT BASS, VOCALS, TRUMPET, PERCUSSION, TUBA, COWBELL
RANDY BRADBURY	INSTRUMENT	BASS GUITAR
RANDY BRADBURY	INSTRUMENT	SINGING
NASRAT PARSA	INSTRUMENT	TABLA
NASRAT PARSA	INSTRUMENT	PUMP ORGAN
TERRY GLAZE	INSTRUMENT	VOCALS
TERRY GLAZE	INSTRUMENT	GUITAR
TERRY GLAZE	INSTRUMENT	KEYBOARDS
TERRY GLAZE	INSTRUMENT	PIANO
URBIE GREEN	INSTRUMENT	TROMBONE
RALPH TOWNER	INSTRUMENT	12
MILAN MLADENOVIć	INSTRUMENT	VOCALS
MILAN MLADENOVIć	INSTRUMENT	GUITAR
LUIGI TENCO	INSTRUMENT	VOCALS
LUIGI TENCO	INSTRUMENT	GUITAR
LUIGI TENCO	INSTRUMENT	PIANO
LUIGI TENCO	INSTRUMENT	SAXOPHONE
RAHAT FATEH ALI KHAN	INSTRUMENT	PUMP ORGAN
ALF CLAUSEN	INSTRUMENT	FRENCH HORN, BASS
CHRIS WOOD	INSTRUMENT	SAXOPHONE
CHRIS WOOD	INSTRUMENT	FLUTE
CHRIS WOOD	INSTRUMENT	KEYBOARD INSTRUMENT
CHRIS GOSS	INSTRUMENT	*VOCALS\N*GUITAR\N*
CHRIS GOSS	INSTRUMENT	ELECTRIC PIANO
KAYHAN KALHOR	INSTRUMENT	KAMANCHEH
KAYHAN KALHOR	INSTRUMENT	SETAR
LUIS FONSI	INSTRUMENT	VOICE
LUIS FONSI	INSTRUMENT	PIANO
LUIS FONSI	INSTRUMENT	GUITAR
SHELLY FAIRCHILD	INSTRUMENT	SINGING
LINDA JO RIZZO	INSTRUMENT	PIANO
LADY SOVEREIGN	INSTRUMENT	SINGING
JAMIE O'NEAL	INSTRUMENT	VOCALS
TERRY ELLIS	INSTRUMENT	VOCALS
RICHIE ROSENBERG	INSTRUMENT	TROMBONE
SCOTT HEALY	INSTRUMENT	PIANO
SCOTT HEALY	INSTRUMENT	KEYBOARD INSTRUMENT
ZIA MCCABE	INSTRUMENT	KEYBOARD, PERCUSSION, BASS GUITAR, TURNTABLE, VOCALS
PETER LANG	INSTRUMENT	GUITAR
DJ NU-MARK	INSTRUMENT	SAMPLER
JIMMY MARTIN	INSTRUMENT	GUITAR, MANDOLIN
BORA ĐORđEVIć	INSTRUMENT	SINGING
BORA ĐORđEVIć	INSTRUMENT	ACOUSTIC GUITAR
BORA ĐORđEVIć	INSTRUMENT	HARMONICA
BORA ĐORđEVIć	INSTRUMENT	PERCUSSION
MIKE SEEGER	INSTRUMENT	AUTOHARP, BANJO, FIDDLE, DULCIMER, GUITAR, MANDOLIN, DOBRO, JAW HARP, HARMONICA, PAN PIPES, SHAKER, DOUBLE BASS
BOB NEUWIRTH	INSTRUMENT	SINGING
BOB NEUWIRTH	INSTRUMENT	GUITAR
BOB NEUWIRTH	INSTRUMENT	BANJO
KARSH KALE	INSTRUMENT	TABLA, ELECTRIC TABLA, DRUM KIT, VOCALS, ACOUSTIC, ELECTRIC GUITAR, PIANO, KEYBOARDS, ELECTRIC BASS, CELLO, SANTOOR, STRING ARRANGER, SOFTWARE AND TECHNOLOGY.
G. E. SMITH	INSTRUMENT	GUITAR, LAP STEEL GUITAR, BASS
SHAHRDAD ROUHANI	INSTRUMENT	VIOLIN
SHAHRDAD ROUHANI	INSTRUMENT	PIANO
FRED %22SONIC%22 SMITH	INSTRUMENT	*
FRED %22SONIC%22 SMITH	INSTRUMENT	GUITAR
FRED %22SONIC%22 SMITH	INSTRUMENT	VOCALS
FRED %22SONIC%22 SMITH	INSTRUMENT	BASS GUITAR
KATE ST JOHN	INSTRUMENT	OBOE, ACCORDION, SAXOPHONE, PIANO, COR ANGLAIS, VOCALS
JACK NITZSCHE	INSTRUMENT	SAXOPHONE
JACK NITZSCHE	INSTRUMENT	PIANO
RACHELLE FERRELL	INSTRUMENT	VOCALS, PIANO, GUITAR
JAMES CARTER	INSTRUMENT	BASS CLARINET
JAMES CARTER	INSTRUMENT	SAXOPHONES
JAMES CARTER	INSTRUMENT	FLUTES
PAUL CATTERMOLE	INSTRUMENT	VOCALS
LORRIE MORGAN	INSTRUMENT	SINGING
DRAKE TUNGSTEN	INSTRUMENT	GUITAR
DRAKE TUNGSTEN	INSTRUMENT	LEAD SINGER
INOJ	INSTRUMENT	SINGING
ISAIAH %22IKEY%22 OWENS	INSTRUMENT	KEYBOARD
ISAIAH %22IKEY%22 OWENS	INSTRUMENT	PIANO
ISAIAH %22IKEY%22 OWENS	INSTRUMENT	ORGAN
ISAIAH %22IKEY%22 OWENS	INSTRUMENT	MELODICA
ISAIAH %22IKEY%22 OWENS	INSTRUMENT	TUBA
SAM RIVERS	INSTRUMENT	BASS GUITAR
SAM RIVERS	INSTRUMENT	ELECTRIC GUITAR
SAM RIVERS	INSTRUMENT	VOCALS
IDRIS MUHAMMAD	INSTRUMENT	DRUMSET
TIM WILSON	INSTRUMENT	VOCALS
TIM WILSON	INSTRUMENT	ACOUSTIC GUITAR
PAUL BANKS	INSTRUMENT	SINGING
PAUL BANKS	INSTRUMENT	GUITAR
PAUL BANKS	INSTRUMENT	PIANO
PAUL BANKS	INSTRUMENT	DRUM KIT
PAUL BANKS	INSTRUMENT	BASS GUITAR
LESLIE MáNDOKI	INSTRUMENT	PERCUSSION
JOHN LAWTON	INSTRUMENT	VOCALS, ACOUSTIC GUITAR, HARMONICA
KATIE ROX	INSTRUMENT	VOCALS
KATIE ROX	INSTRUMENT	GUITAR
JIM CREEGGAN	INSTRUMENT	DOUBLE BASS
JIM CREEGGAN	INSTRUMENT	BASS GUITAR
JIM CREEGGAN	INSTRUMENT	GUITAR
JIM CREEGGAN	INSTRUMENT	VOCALS
JIM CREEGGAN	INSTRUMENT	PERCUSSION
JIM CREEGGAN	INSTRUMENT	DOBRO
JIM CREEGGAN	INSTRUMENT	VIOLIN
JIM CREEGGAN	INSTRUMENT	CELLO
YAK BONDY	INSTRUMENT	KEYBOARDS, PIANO, PERCUSSION
RICKY FATAAR	INSTRUMENT	DRUMS
RICKY FATAAR	INSTRUMENT	GUITAR
RICKY FATAAR	INSTRUMENT	HUMAN VOICE
PETER IWERS	INSTRUMENT	BASS GUITAR, TURNTABLES
COWBOY TROY	INSTRUMENT	VOCALS
ALISHA	INSTRUMENT	SINGING
TYLER HILTON	INSTRUMENT	VOCALS
TYLER HILTON	INSTRUMENT	GUITAR
TYLER HILTON	INSTRUMENT	PIANO
PRINCE LASHA	INSTRUMENT	ALTO SAXOPHONE
PRINCE LASHA	INSTRUMENT	FLUTE
PRINCE LASHA	INSTRUMENT	CLARINET
PRINCE LASHA	INSTRUMENT	ALTO FLUTE
PRINCE LASHA	INSTRUMENT	PICCOLO
LUMINIțA ANGHEL	INSTRUMENT	VOCALS
JONNY BUCKLAND	INSTRUMENT	ELECTRIC GUITAR, ACOUSTIC GUITAR, SITAR, MANDOLIN, LUTE, PIANO, KEYBOARDS, SAXOPHONE, VOCALS
SéAMUS ENNIS	INSTRUMENT	UILLEANN PIPES
SéAMUS ENNIS	INSTRUMENT	TIN WHISTLE
SéAMUS ENNIS	INSTRUMENT	FIDDLE
SéAMUS ENNIS	INSTRUMENT	VOCALS
DANIEL POWTER	INSTRUMENT	PIANO
DANIEL POWTER	INSTRUMENT	VOCALS
PAUL KANTNER	INSTRUMENT	VOCALS, GUITAR, HARMONICA, BANJO
ARTHUR CRUDUP	INSTRUMENT	GUITAR
ARTHUR CRUDUP	INSTRUMENT	HUMAN VOICE
PETER BARDENS	INSTRUMENT	HAMMOND ORGAN
PETER BARDENS	INSTRUMENT	RHODES PIANO
PETER BARDENS	INSTRUMENT	MINIMOOG
PETER BARDENS	INSTRUMENT	ROLAND RS-202
SIMON LAFFY	INSTRUMENT	BASS GUITAR
NEIL MURRAY	INSTRUMENT	BASS, PIANO, TROMBONE, VOCALS, GUITAR, DRUMS
ANIKA MOA	INSTRUMENT	GUITAR
ANIKA MOA	INSTRUMENT	PERCUSSION INSTRUMENT
ANIKA MOA	INSTRUMENT	KEYBOARD INSTRUMENT
ALBERT MANGELSDORFF	INSTRUMENT	TROMBONE
TRACY BONHAM	INSTRUMENT	VOCALS
TRACY BONHAM	INSTRUMENT	VIOLIN
TRACY BONHAM	INSTRUMENT	PIANO
TRACY BONHAM	INSTRUMENT	ACOUSTIC GUITAR
GORAN KARAN	INSTRUMENT	SINGING
GORAN KARAN	INSTRUMENT	PIANO
GORAN KARAN	INSTRUMENT	HAMMOND ORGAN
GORAN KARAN	INSTRUMENT	ACOUSTIC GUITAR
JOHNNY MOYNIHAN	INSTRUMENT	VOCALS, FIDDLE, MANDOLIN, BOUZOUKI, TIN WHISTLE AND CONCERTINA
NICK FYFFE	INSTRUMENT	BASS GUITAR
MACHINEDRUM	INSTRUMENT	SEQUENCER, KEYBOARD, COMPUTER, SAMPLER
LACKLUSTER	INSTRUMENT	COMPUTER, LAPTOP, SYNTHESIZER, TRACKER, SEQUENCER
M2M	INSTRUMENT	ACOUSTIC GUITAR, PIANO AND VOCALS
MARIT LARSEN	INSTRUMENT	VOCALS
MARIT LARSEN	INSTRUMENT	GUITAR
MARIT LARSEN	INSTRUMENT	PIANO
MARIT LARSEN	INSTRUMENT	MANDOLIN
MARIT LARSEN	INSTRUMENT	HARMONICA
MARIT LARSEN	INSTRUMENT	GLOCKENSPIEL
MARIT LARSEN	INSTRUMENT	ZITHER
MARIT LARSEN	INSTRUMENT	TANPURA
MARIT LARSEN	INSTRUMENT	DOMRA
MARIT LARSEN	INSTRUMENT	CELESTA
JOHNNY REBEL	INSTRUMENT	*
JOHNNY REBEL	INSTRUMENT	SINGING
JOHNNY REBEL	INSTRUMENT	GUITAR
BENJAMIN KOWALEWICZ	INSTRUMENT	SINGING
BENJAMIN KOWALEWICZ	INSTRUMENT	GUITAR
BENJAMIN KOWALEWICZ	INSTRUMENT	DRUM KIT
DEL MARQUIS	INSTRUMENT	GUITAR, BASS GUITAR, KEYTAR, GUITAR SYNTH, VOCALS, ORGAN, SYNTHESISER, ELECTRIC PIANO
STEVEN PAGE	INSTRUMENT	SINGING
STEVEN PAGE	INSTRUMENT	GUITAR
STEVEN PAGE	INSTRUMENT	FLUTE
STEVEN PAGE	INSTRUMENT	PIANO
ED ROBERTSON	INSTRUMENT	SINGING
ED ROBERTSON	INSTRUMENT	GUITAR
ED ROBERTSON	INSTRUMENT	BASS GUITAR
ED ROBERTSON	INSTRUMENT	DRUM KIT
ED ROBERTSON	INSTRUMENT	PIANO
ED ROBERTSON	INSTRUMENT	SYNTHESIZER
ED ROBERTSON	INSTRUMENT	BANJO
ED ROBERTSON	INSTRUMENT	MANDOLIN
KLAUS DOLDINGER	INSTRUMENT	SAXOPHONE, KEYBOARDS, SYNTHESIZER, FILM SCORER
DAVE LIEBMAN	INSTRUMENT	TENOR SAXOPHONE
DAVE LIEBMAN	INSTRUMENT	SOPRANO SAXOPHONE
DAVE LIEBMAN	INSTRUMENT	FLUTE
DAVE LIEBMAN	INSTRUMENT	ALTO FLUTE
BOB STEWART	INSTRUMENT	TUBA
NATASHA ST-PIER	INSTRUMENT	VOCALS
NATASHA ST-PIER	INSTRUMENT	PIANO
NATASHA ST-PIER	INSTRUMENT	KEYBOARD INSTRUMENT
CARLOS CAVAZO	INSTRUMENT	GUITAR
JEFFREY JEY	INSTRUMENT	SINGING
JEFFREY JEY	INSTRUMENT	BASS GUITAR
ADEM ILHAN	INSTRUMENT	VOCALS
ADEM ILHAN	INSTRUMENT	GUITAR
ADEM ILHAN	INSTRUMENT	BASS GUITAR
JAMES YORKSTON	INSTRUMENT	GUITAR, BANJO, BOUZOUKI, CONCERTINA
JAMEY JASTA	INSTRUMENT	VOCALS, GUITAR
CHRIS CARRABBA	INSTRUMENT	VOCALS, GUITAR, PIANO, KEYBOARDS
TERRY CALLIER	INSTRUMENT	SINGING
TERRY CALLIER	INSTRUMENT	GUITAR
TERRY CALLIER	INSTRUMENT	PIANO
HELEN FORREST	INSTRUMENT	VOCALS
DEWEY REDMAN	INSTRUMENT	TENOR SAXOPHONE
DEWEY REDMAN	INSTRUMENT	ALTO SAXOPHONE
DEWEY REDMAN	INSTRUMENT	SUONA
DEWEY REDMAN	INSTRUMENT	CLARINET
MARK EVANS	INSTRUMENT	BASS GUITAR
MARK EVANS	INSTRUMENT	GUITAR
MARK EVANS	INSTRUMENT	VOCALS
JONATHAN CAIN	INSTRUMENT	VOCALS, KEYBOARDS, GUITAR
ERNEST STONEMAN	INSTRUMENT	GUITAR, AUTOHARP, HARMONICA
MONCHY & ALEXANDRA	INSTRUMENT	SINGING
ALI MCMORDIE	INSTRUMENT	VOCALS
ALI MCMORDIE	INSTRUMENT	BASS GUITAR
IAN MCCALLUM	INSTRUMENT	GUITAR
JOHNNY LEE	INSTRUMENT	VOCALS
STEVE GRANTLEY	INSTRUMENT	DRUM KIT
MEGAN ALATINI	INSTRUMENT	SINGING
JOHN DUFFEY	INSTRUMENT	VOCALS, MANDOLIN, DOBRO, GUITAR
LARS GULLIN	INSTRUMENT	BARITONE SAXOPHONE
LARS GULLIN	INSTRUMENT	CLARINET
LARS GULLIN	INSTRUMENT	PIANO
BORIS GARDINER	INSTRUMENT	SINGING
BORIS GARDINER	INSTRUMENT	BASS GUITAR
BLAINE LARSEN	INSTRUMENT	VOCALS
BLAINE LARSEN	INSTRUMENT	GUITAR
HOPE SANDOVAL	INSTRUMENT	VOCALS
HOPE SANDOVAL	INSTRUMENT	HARMONICA
HOPE SANDOVAL	INSTRUMENT	PERCUSSION
HOPE SANDOVAL	INSTRUMENT	GLOCKENSPIEL
HOPE SANDOVAL	INSTRUMENT	GUITAR
HOPE SANDOVAL	INSTRUMENT	KEYBOARD
RAHUL RAM	INSTRUMENT	BASS GUITAR
MICHAEL KISKE	INSTRUMENT	VOCALS, ELECTRIC GUITAR, ACOUSTIC GUITAR, KEYBOARDS, TAMBOURINE
ROBERT LAMM	INSTRUMENT	VOCALS, KEYBOARDS, GUITAR, KEYTAR
TAYLOR DAYNE	INSTRUMENT	SINGING
MICHAEL PINNELLA	INSTRUMENT	KEYBOARDS, PIANO
ÜBERSCHALL	INSTRUMENT	DRUM KIT
ÜBERSCHALL	INSTRUMENT	GUITAR
ÜBERSCHALL	INSTRUMENT	BASS GUITAR
PETER LAUGHNER	INSTRUMENT	GUITAR
WANYA MORRIS	INSTRUMENT	SINGING
SHAWN STOCKMAN	INSTRUMENT	KEYBOARDS
SHAWN STOCKMAN	INSTRUMENT	PIANO
MICHAEL MCCARY	INSTRUMENT	SING-ALONG
WILL CHAMPION	INSTRUMENT	VOCALS, DRUMS, PERCUSSION, GUITAR, BASS, RESONATOR GUITAR, VIOLIN, PIANO, KEYBOARDS, TIN WHISTLE, CHURCH BELL
CONRAD SCHNITZLER	INSTRUMENT	TAPE RECORDER, SYNTHESIZER, CELLO, VIOLIN, KEYBOARDS, DRUMS
JARROD ALEXANDER	INSTRUMENT	DRUM KIT
LENNA KUURMAA	INSTRUMENT	VOCALS
LENNA KUURMAA	INSTRUMENT	ELECTRIC GUITAR
PIRET JäRVIS	INSTRUMENT	VOCALS
PIRET JäRVIS	INSTRUMENT	ELECTRIC GUITAR
RACE WONG	INSTRUMENT	SINGING
FARHAD DARYA	INSTRUMENT	PUMP ORGAN
FARHAD DARYA	INSTRUMENT	KEYBOARD INSTRUMENT
FARHAD DARYA	INSTRUMENT	GUITAR
DANIEL ALEXANDER KESSLER	INSTRUMENT	GUITAR
DANIEL ALEXANDER KESSLER	INSTRUMENT	SINGING
DANIEL ALEXANDER KESSLER	INSTRUMENT	BASS GUITAR
DANIEL ALEXANDER KESSLER	INSTRUMENT	PIANO
ANTONIO LAURO	INSTRUMENT	GUITAR
DICKEY BETTS	INSTRUMENT	GUITAR, VOCALS, DOBRO
DAVID BANNER	INSTRUMENT	SAMPLER
DAVID BANNER	INSTRUMENT	KEYBOARD INSTRUMENT
OSCAR BROWN	INSTRUMENT	HUMAN VOICE
JAN EGGUM	INSTRUMENT	GUITAR
JAN EGGUM	INSTRUMENT	VOCALS
JAN EGGUM	INSTRUMENT	BASS GUITAR
BEAU JOCQUE	INSTRUMENT	ACCORDION
JOHN WARNE	INSTRUMENT	BASS GUITAR
JOHN WARNE	INSTRUMENT	GUITAR
JOHN WARNE	INSTRUMENT	SINGING
ELY BUENDIA	INSTRUMENT	VOCALS
ELY BUENDIA	INSTRUMENT	GUITAR
ELY BUENDIA	INSTRUMENT	KEYBOARDS
ELY BUENDIA	INSTRUMENT	SYNTHESIZER
ELY BUENDIA	INSTRUMENT	DRUMS
ELY BUENDIA	INSTRUMENT	BASS
ADIA CHAN	INSTRUMENT	SINGING
ADIA CHAN	INSTRUMENT	PIANO
KEKE WYATT	INSTRUMENT	VOCALS
KEKE WYATT	INSTRUMENT	DRUMS
KEKE WYATT	INSTRUMENT	KEYBOARD INSTRUMENT
NICK %22PEANUT%22 BAINES	INSTRUMENT	KEYBOARD INSTRUMENT
NICK %22PEANUT%22 BAINES	INSTRUMENT	GUITAR
JON SECADA	INSTRUMENT	SINGING
DJ ABILITIES	INSTRUMENT	TURNTABLISM
TIM LAMBESIS	INSTRUMENT	VOCALS
TIM LAMBESIS	INSTRUMENT	GUITAR
TIM LAMBESIS	INSTRUMENT	BASS GUITAR
TIM LAMBESIS	INSTRUMENT	DRUM KIT
TIM LAMBESIS	INSTRUMENT	KEYBOARD INSTRUMENT
AARON BARRETT	INSTRUMENT	VOCALS, GUITAR, TROMBONE, SYNTHESIZER, ORGAN, CELESTA, SLIDE GUITAR
SHIKAO SUGA	INSTRUMENT	SINGING
SHIKAO SUGA	INSTRUMENT	GUITAR
SHIKAO SUGA	INSTRUMENT	BASS GUITAR
ALAIN SOUCHON	INSTRUMENT	VOCALS
ALAIN SOUCHON	INSTRUMENT	GUITAR
GABRIAL MCNAIR	INSTRUMENT	TROMBONE
GABRIAL MCNAIR	INSTRUMENT	KEYBOARD INSTRUMENT
GABRIAL MCNAIR	INSTRUMENT	TENOR SAXOPHONE
GABRIAL MCNAIR	INSTRUMENT	GUITAR
GABRIAL MCNAIR	INSTRUMENT	BACKING VOCALIST
ERNIE ISLEY	INSTRUMENT	GUITAR
ERNIE ISLEY	INSTRUMENT	DRUM KIT
ERNIE ISLEY	INSTRUMENT	BASS GUITAR
O'KELLY ISLEY JR.	INSTRUMENT	VOCALS
BRIAN LIESEGANG	INSTRUMENT	GUITAR
BRIAN LIESEGANG	INSTRUMENT	KEYBOARDS
BRIAN LIESEGANG	INSTRUMENT	RECORD PRODUCER
BRIAN LIESEGANG	INSTRUMENT	SONGWRITING
BRIAN LIESEGANG	INSTRUMENT	SINGING
BRIAN LIESEGANG	INSTRUMENT	PROGRAMMING
AZIZ MIAN	INSTRUMENT	PUMP ORGAN
JOHNNY COSTA	INSTRUMENT	PIANO
JOHNNY COSTA	INSTRUMENT	CELESTA
JOHNNY COSTA	INSTRUMENT	SYNTHESIZER
JOHNNY COSTA	INSTRUMENT	ACCORDION
TRIPP EISEN	INSTRUMENT	GUITAR
JIMMY LYONS	INSTRUMENT	ALTO SAXOPHONE
MAUDE MAGGART	INSTRUMENT	SINGING
DARRYL WORLEY	INSTRUMENT	SINGING
DARRYL WORLEY	INSTRUMENT	ACOUSTIC GUITAR
PATTI RUSSO	INSTRUMENT	SINGING
RICHARD STOLTZMAN	INSTRUMENT	CLARINET
HOWARD BENSON	INSTRUMENT	PIANO, SYNTHESIZER, ORGAN
LúNASA	INSTRUMENT	UILLEANN PIPES, FIDDLE, FLUTE, GUITAR, DOUBLE BASS
JOE CHITHALEN	INSTRUMENT	BASS GUITAR
KELLY NICKELS	INSTRUMENT	BASS GUITAR
PAUL BLACK	INSTRUMENT	SINGING
PAUL BLACK	INSTRUMENT	DRUMS
MICK CRIPPS	INSTRUMENT	BASS GUITAR
MICK CRIPPS	INSTRUMENT	GUITAR
MICK CRIPPS	INSTRUMENT	KEYBOARD INSTRUMENT
BILL CHURCH	INSTRUMENT	BASS GUITAR
DEEN CASTRONOVO	INSTRUMENT	DRUM KIT
DEEN CASTRONOVO	INSTRUMENT	SINGING
DEEN CASTRONOVO	INSTRUMENT	PERCUSSION INSTRUMENTS
PAUL GEARY	INSTRUMENT	DRUM KIT
PAUL GEARY	INSTRUMENT	VOCALS
PAT BADGER	INSTRUMENT	BASS GUITAR
KENNY HICKEY	INSTRUMENT	GUITAR
KENNY HICKEY	INSTRUMENT	SINGING
JOHNNY KELLY	INSTRUMENT	DRUM KIT
MARC GUNN	INSTRUMENT	AUTOHARP
MIQUEL BROWN	INSTRUMENT	VOCALS
JOEY BELLADONNA	INSTRUMENT	VOCALS, DRUMS, TURNTABLES, KEYBOARD, SYNTHESIZER
AMIR DERAKH	INSTRUMENT	GUITAR
AMIR DERAKH	INSTRUMENT	SYNTHESIZER
ALESSANDRO ALESSANDRONI	INSTRUMENT	GUITAR, MANDOLIN, SITAR, ACCORDION, PIANO, WHISTLING, MANDOLINCELLO
ANDREW MCMAHON	INSTRUMENT	SINGING
ANDREW MCMAHON	INSTRUMENT	PIANO
ANDREW MCMAHON	INSTRUMENT	GUITAR
JOHN MCCREA	INSTRUMENT	VOCALS, GUITAR, PIANO, VIBRASLAP
MOODYMANN	INSTRUMENT	SAMPLER
GIGI	INSTRUMENT	VOICE
NATALIA OREIRO	INSTRUMENT	SINGING
